date,description,expense/income,amount
2025-09-27,Entertainment,Expense,479.9
2025-11-04,Medical,Expense,479.9
2025-03-19,Shopping,Expense,479.9
2025-10-16,Medical,Expense,479.9
2025-09-29,Travel,Expense,479.9
2025-09-26,Rent,Expense,479.9
2025-01-25,Rent,Expense,479.9
2025-09-30,Medical,Expense,479.9
2025-07-05,Food,Expense,479.9
2025-10-04,Travel,Expense,479.9
2025-04-28,Rent,Expense,479.9
2025-12-22,Travel,Expense,479.9
2025-09-29,Shopping,Expense,479.9
2025-03-27,Medical,Expense,479.9
2025-07-11,Travel,Expense,479.9
2025-03-23,Shopping,Expense,479.9
2025-02-21,Shopping,Expense,479.9
2025-12-15,Entertainment,Expense,479.9
2025-03-26,Food,Expense,479.9
2025-11-22,Shopping,Expense,479.9
2025-11-21,Shopping,Expense,479.9
2025-11-13,Travel,Expense,479.9
2025-04-26,Medical,Expense,479.9
2025-03-19,Rent,Expense,479.9
2025-10-04,Entertainment,Expense,479.9
2025-11-09,Food,Expense,479.9
2025-08-06,Medical,Expense,479.9
2025-04-14,Entertainment,Expense,479.9
2025-05-23,Food,Expense,479.9
2025-01-26,Entertainment,Expense,479.9
2025-07-25,Rent,Expense,479.9
2025-06-01,Food,Expense,479.9
2025-07-19,Rent,Expense,479.9
2025-09-25,Travel,Expense,479.9
2025-08-04,Travel,Expense,479.9
2025-09-01,Rent,Expense,479.9
2025-08-28,Medical,Expense,479.9
2025-06-14,Medical,Expense,479.9
2025-03-11,Medical,Expense,479.9
2025-06-03,Rent,Expense,479.9
2025-01-01,Medical,Expense,479.9
2025-02-08,Shopping,Expense,479.9
2025-05-09,Food,Expense,479.9
2025-12-29,Medical,Expense,479.9
2025-10-12,Entertainment,Expense,479.9
2025-12-09,Medical,Expense,479.9
2025-06-09,Travel,Expense,479.9
2025-04-17,Travel,Expense,479.9
2025-11-10,Food,Expense,479.9
2025-11-01,Food,Expense,479.9
2025-02-04,Shopping,Expense,479.9
2025-01-31,Food,Expense,479.9
2025-07-30,Food,Expense,479.9
2025-03-13,Rent,Expense,479.9
2025-03-15,Shopping,Expense,479.9
2025-09-04,Medical,Expense,479.9
2025-03-24,Food,Expense,479.9
2025-05-05,Medical,Expense,479.9
2025-07-20,Medical,Expense,479.9
2025-03-23,Entertainment,Expense,479.9
2025-11-27,Food,Expense,479.9
2025-08-03,Shopping,Expense,479.9
2025-07-20,Entertainment,Expense,479.9
2025-10-30,Entertainment,Expense,479.9
2025-04-10,Shopping,Expense,479.9
2025-05-08,Entertainment,Expense,479.9
2025-06-29,Travel,Expense,479.9
2025-02-06,Medical,Expense,479.9
2025-04-26,Rent,Expense,479.9
2025-05-22,Rent,Expense,479.9
2025-03-13,Travel,Expense,479.9
2025-07-25,Medical,Expense,479.9
2025-03-05,Travel,Expense,479.9
2025-10-27,Rent,Expense,479.9
2025-12-11,Entertainment,Expense,479.9
2025-03-19,Travel,Expense,479.9
2025-04-16,Medical,Expense,479.9
2025-08-16,Entertainment,Expense,479.9
2025-03-14,Food,Expense,479.9
2025-12-11,Rent,Expense,479.9
2025-05-22,Shopping,Expense,479.9
2025-06-17,Travel,Expense,479.9
2025-01-06,Travel,Expense,479.9
2025-11-23,Entertainment,Expense,479.9
2025-03-02,Food,Expense,479.9
2025-09-24,Travel,Expense,479.9
2025-06-09,Entertainment,Expense,479.9
2025-09-26,Rent,Expense,479.9
2025-02-22,Medical,Expense,479.9
2025-11-18,Entertainment,Expense,479.9
2025-11-03,Shopping,Expense,479.9
2025-08-30,Entertainment,Expense,479.9
2025-04-29,Travel,Expense,479.9
2025-12-05,Medical,Expense,479.9
2025-08-13,Medical,Expense,479.9
2025-06-02,Entertainment,Expense,479.9
2025-03-05,Entertainment,Expense,479.9
2025-10-05,Entertainment,Expense,479.9
2025-11-09,Entertainment,Expense,479.9
2025-08-21,Shopping,Expense,479.9
2025-03-20,Rent,Expense,479.9
2025-02-06,Shopping,Expense,479.9
2025-06-24,Travel,Expense,479.9
2025-05-20,Food,Expense,479.9
2025-01-21,Travel,Expense,479.9
2025-07-15,Rent,Expense,479.9
2025-05-11,Entertainment,Expense,479.9
2025-02-27,Travel,Expense,479.9
2025-11-17,Shopping,Expense,479.9
2025-08-27,Entertainment,Expense,479.9
2025-08-07,Entertainment,Expense,479.9
2025-10-27,Medical,Expense,479.9
2025-03-28,Rent,Expense,479.9
2025-12-30,Travel,Expense,479.9
2025-12-21,Food,Expense,479.9
2025-09-07,Shopping,Expense,479.9
2025-05-30,Shopping,Expense,479.9
2025-04-26,Food,Expense,479.9
2025-09-25,Rent,Expense,479.9
2025-02-22,Food,Expense,479.9
2025-02-15,Rent,Expense,479.9
2025-11-05,Shopping,Expense,479.9
2025-11-03,Entertainment,Expense,479.9
2025-07-05,Rent,Expense,479.9
2025-05-04,Travel,Expense,479.9
2025-12-07,Shopping,Expense,479.9
2025-09-11,Shopping,Expense,479.9
2025-12-26,Shopping,Expense,479.9
2025-08-10,Food,Expense,479.9
2025-08-04,Travel,Expense,479.9
2025-01-30,Rent,Expense,479.9
2025-11-23,Travel,Expense,479.9
2025-02-23,Entertainment,Expense,479.9
2025-05-24,Entertainment,Expense,479.9
2025-05-22,Shopping,Expense,479.9
2025-05-09,Shopping,Expense,479.9
2025-11-24,Medical,Expense,479.9
2025-09-18,Entertainment,Expense,479.9
2025-06-18,Travel,Expense,479.9
2025-08-03,Shopping,Expense,479.9
2025-12-08,Travel,Expense,479.9
2025-05-09,Entertainment,Expense,479.9
2025-07-02,Food,Expense,479.9
2025-02-12,Entertainment,Expense,479.9
2025-01-07,Food,Expense,479.9
2025-02-21,Rent,Expense,479.9
2025-09-06,Rent,Expense,479.9
2025-05-05,Shopping,Expense,479.9
2025-10-27,Rent,Expense,479.9
2025-09-11,Shopping,Expense,479.9
2025-04-24,Shopping,Expense,479.9
2025-10-30,Medical,Expense,479.9
2025-08-11,Medical,Expense,479.9
2025-12-07,Medical,Expense,479.9
2025-05-17,Medical,Expense,479.9
2025-02-23,Food,Expense,479.9
2025-12-29,Travel,Expense,479.9
2025-09-07,Entertainment,Expense,479.9
2025-10-15,Food,Expense,479.9
2025-11-07,Shopping,Expense,479.9
2025-10-17,Travel,Expense,479.9
2025-07-12,Medical,Expense,479.9
2025-11-07,Entertainment,Expense,479.9
2025-09-23,Medical,Expense,479.9
2025-12-08,Medical,Expense,479.9
2025-07-15,Travel,Expense,479.9
2025-01-22,Shopping,Expense,479.9
2025-11-05,Shopping,Expense,479.9
2025-02-25,Entertainment,Expense,479.9
2025-10-30,Travel,Expense,479.9
2025-11-26,Rent,Expense,479.9
2025-02-20,Medical,Expense,479.9
2025-10-22,Entertainment,Expense,479.9
2025-02-18,Food,Expense,479.9
2025-03-02,Entertainment,Expense,479.9
2025-05-03,Entertainment,Expense,479.9
2025-07-04,Shopping,Expense,479.9
2025-10-25,Food,Expense,479.9
2025-12-11,Shopping,Expense,479.9
2025-12-30,Entertainment,Expense,479.9
2025-11-06,Entertainment,Expense,479.9
2025-08-04,Food,Expense,479.9
2025-07-21,Shopping,Expense,479.9
2025-01-21,Travel,Expense,479.9
2025-06-27,Travel,Expense,479.9
2025-11-28,Travel,Expense,479.9
2025-08-14,Travel,Expense,479.9
2025-08-24,Shopping,Expense,479.9
2025-10-21,Travel,Expense,479.9
2025-09-25,Medical,Expense,479.9
2025-01-20,Shopping,Expense,479.9
2025-07-24,Medical,Expense,479.9
2025-11-18,Shopping,Expense,479.9
2025-08-10,Entertainment,Expense,479.9
2025-12-09,Food,Expense,479.9
2025-01-14,Rent,Expense,479.9
2025-04-21,Entertainment,Expense,479.9
2025-10-18,Travel,Expense,479.9
2025-04-03,Travel,Expense,479.9
2025-01-13,Food,Expense,479.9
2025-11-19,Food,Expense,479.9
2025-06-18,Food,Expense,479.9
2025-02-20,Entertainment,Expense,479.9
2025-05-30,Medical,Expense,479.9
2025-07-31,Rent,Expense,479.9
2025-01-15,Medical,Expense,479.9
2025-08-22,Rent,Expense,479.9
2025-05-10,Entertainment,Expense,479.9
2025-07-03,Food,Expense,479.9
2025-12-16,Medical,Expense,479.9
2025-06-26,Food,Expense,479.9
2025-06-30,Medical,Expense,479.9
2025-05-08,Travel,Expense,479.9
2025-05-22,Travel,Expense,479.9
2025-08-17,Medical,Expense,479.9
2025-01-25,Food,Expense,479.9
2025-06-16,Entertainment,Expense,479.9
2025-08-23,Entertainment,Expense,479.9
2025-12-24,Travel,Expense,479.9
2025-11-22,Rent,Expense,479.9
2025-05-15,Travel,Expense,479.9
2025-03-24,Travel,Expense,479.9
2025-04-18,Rent,Expense,479.9
2025-10-13,Entertainment,Expense,479.9
2025-10-08,Shopping,Expense,479.9
2025-11-28,Travel,Expense,479.9
2025-06-14,Food,Expense,479.9
2025-07-25,Rent,Expense,479.9
2025-06-28,Food,Expense,479.9
2025-03-30,Entertainment,Expense,479.9
2025-09-13,Food,Expense,479.9
2025-02-15,Food,Expense,479.9
2025-06-20,Medical,Expense,479.9
2025-06-30,Medical,Expense,479.9
2025-11-12,Rent,Expense,479.9
2025-10-03,Shopping,Expense,479.9
2025-04-27,Rent,Expense,479.9
2025-06-12,Food,Expense,479.9
2025-06-06,Rent,Expense,479.9
2025-02-21,Medical,Expense,479.9
2025-02-16,Rent,Expense,479.9
2025-11-24,Medical,Expense,479.9
2025-07-27,Entertainment,Expense,479.9
2025-06-10,Medical,Expense,479.9
2025-11-15,Food,Expense,479.9
2025-09-12,Food,Expense,479.9
2025-11-24,Travel,Expense,479.9
2025-04-06,Travel,Expense,479.9
2025-07-15,Food,Expense,479.9
2025-04-14,Food,Expense,479.9
2025-05-16,Medical,Expense,479.9
2025-12-29,Food,Expense,479.9
2025-09-06,Shopping,Expense,479.9
2025-06-29,Rent,Expense,479.9
2025-06-22,Food,Expense,479.9
2025-08-13,Medical,Expense,479.9
2025-07-05,Travel,Expense,479.9
2025-03-23,Medical,Expense,479.9
2025-03-28,Medical,Expense,479.9
2025-06-15,Food,Expense,479.9
2025-01-09,Travel,Expense,479.9
2025-02-27,Entertainment,Expense,479.9
2025-04-08,Rent,Expense,479.9
2025-10-25,Shopping,Expense,479.9
2025-06-08,Rent,Expense,479.9
2025-09-17,Entertainment,Expense,479.9
2025-12-25,Entertainment,Expense,479.9
2025-11-25,Rent,Expense,479.9
2025-10-14,Shopping,Expense,479.9
2025-06-01,Entertainment,Expense,479.9
2025-10-14,Shopping,Expense,479.9
2025-10-03,Medical,Expense,479.9
2025-04-02,Food,Expense,479.9
2025-07-23,Entertainment,Expense,479.9
2025-11-13,Rent,Expense,479.9
2025-12-23,Food,Expense,479.9
2025-02-08,Medical,Expense,479.9
2025-04-12,Entertainment,Expense,479.9
2025-02-17,Travel,Expense,479.9
2025-02-16,Rent,Expense,479.9
2025-12-31,Shopping,Expense,479.9
2025-11-03,Medical,Expense,479.9
2025-12-06,Shopping,Expense,479.9
2025-07-27,Travel,Expense,479.9
2025-05-15,Food,Expense,479.9
2025-03-16,Food,Expense,479.9
2025-06-24,Shopping,Expense,479.9
2025-09-30,Medical,Expense,479.9
2025-07-01,Food,Expense,479.9
2025-07-23,Food,Expense,479.9
2025-03-10,Medical,Expense,479.9
2025-07-17,Entertainment,Expense,479.9
2025-02-23,Medical,Expense,479.9
2025-05-31,Shopping,Expense,479.9
2025-11-11,Food,Expense,479.9
2025-10-19,Medical,Expense,479.9
2025-02-12,Shopping,Expense,479.9
2025-06-15,Travel,Expense,479.9
2025-04-26,Travel,Expense,479.9
2025-08-15,Rent,Expense,479.9
2025-01-21,Medical,Expense,479.9
2025-05-06,Rent,Expense,479.9
2025-10-08,Shopping,Expense,479.9
2025-03-21,Food,Expense,479.9
2025-12-08,Medical,Expense,479.9
2025-05-21,Travel,Expense,479.9
2025-01-14,Rent,Expense,479.9
2025-09-11,Travel,Expense,479.9
2025-04-25,Travel,Expense,479.9
2025-12-22,Entertainment,Expense,479.9
2025-04-23,Travel,Expense,479.9
2025-05-06,Travel,Expense,479.9
2025-04-26,Medical,Expense,479.9
2025-08-14,Medical,Expense,479.9
2025-11-28,Medical,Expense,479.9
2025-04-21,Travel,Expense,479.9
2025-03-16,Food,Expense,479.9
2025-01-07,Travel,Expense,479.9
2025-06-01,Rent,Expense,479.9
2025-05-05,Shopping,Expense,479.9
2025-01-11,Shopping,Expense,479.9
2025-11-10,Shopping,Expense,479.9
2025-09-05,Rent,Expense,479.9
2025-08-13,Food,Expense,479.9
2025-08-01,Food,Expense,479.9
2025-10-12,Shopping,Expense,479.9
2025-10-10,Food,Expense,479.9
2025-10-18,Entertainment,Expense,479.9
2025-04-09,Entertainment,Expense,479.9
2025-07-31,Entertainment,Expense,479.9
2025-04-06,Shopping,Expense,479.9
2025-09-23,Travel,Expense,479.9
2025-10-25,Medical,Expense,479.9
2025-07-24,Medical,Expense,479.9
2025-11-18,Rent,Expense,479.9
2025-10-22,Entertainment,Expense,479.9
2025-07-18,Food,Expense,479.9
2025-05-14,Shopping,Expense,479.9
2025-12-28,Entertainment,Expense,479.9
2025-07-06,Food,Expense,479.9
2025-05-15,Shopping,Expense,479.9
2025-08-09,Travel,Expense,479.9
2025-07-09,Rent,Expense,479.9
2025-07-06,Rent,Expense,479.9
2025-05-01,Rent,Expense,479.9
2025-06-13,Rent,Expense,479.9
2025-10-04,Entertainment,Expense,479.9
2025-07-02,Food,Expense,479.9
2025-02-09,Medical,Expense,479.9
2025-12-21,Entertainment,Expense,479.9
2025-03-10,Food,Expense,479.9
2025-06-14,Food,Expense,479.9
2025-12-26,Entertainment,Expense,479.9
2025-05-07,Travel,Expense,479.9
2025-10-03,Rent,Expense,479.9
2025-10-24,Food,Expense,479.9
2025-03-07,Food,Expense,479.9
2025-02-19,Travel,Expense,479.9
2025-09-17,Food,Expense,479.9
2025-12-29,Medical,Expense,479.9
2025-09-01,Travel,Expense,479.9
2025-10-02,Shopping,Expense,479.9
2025-06-10,Rent,Expense,479.9
2025-02-23,Rent,Expense,479.9
2025-11-06,Medical,Expense,479.9
2025-04-27,Food,Expense,479.9
2025-06-28,Food,Expense,479.9
2025-12-26,Rent,Expense,479.9
2025-11-27,Travel,Expense,479.9
2025-10-11,Entertainment,Expense,479.9
2025-04-25,Rent,Expense,479.9
2025-08-27,Food,Expense,479.9
2025-05-18,Shopping,Expense,479.9
2025-10-22,Entertainment,Expense,479.9
2025-01-28,Travel,Expense,479.9
2025-08-24,Food,Expense,479.9
2025-11-13,Travel,Expense,479.9
2025-08-13,Travel,Expense,479.9
2025-09-12,Shopping,Expense,479.9
2025-10-30,Shopping,Expense,479.9
2025-08-12,Shopping,Expense,479.9
2025-02-03,Food,Expense,479.9
2025-03-29,Rent,Expense,479.9
2025-01-12,Medical,Expense,479.9
2025-10-14,Medical,Expense,479.9
2025-08-18,Travel,Expense,479.9
2025-10-14,Rent,Expense,479.9
2025-11-29,Medical,Expense,479.9
2025-01-30,Food,Expense,479.9
2025-06-27,Rent,Expense,479.9
2025-09-02,Entertainment,Expense,479.9
2025-12-28,Rent,Expense,479.9
2025-03-17,Rent,Expense,479.9
2025-02-02,Medical,Expense,479.9
2025-12-16,Entertainment,Expense,479.9
2025-07-01,Travel,Expense,479.9
2025-02-03,Medical,Expense,479.9
2025-05-22,Travel,Expense,479.9
2025-10-19,Medical,Expense,479.9
2025-05-10,Shopping,Expense,479.9
2025-01-15,Shopping,Expense,479.9
2025-11-03,Entertainment,Expense,479.9
2025-09-09,Food,Expense,479.9
2025-08-09,Food,Expense,479.9
2025-12-27,Travel,Expense,479.9
2025-03-10,Shopping,Expense,479.9
2025-07-22,Medical,Expense,479.9
2025-04-21,Food,Expense,479.9
2025-12-05,Medical,Expense,479.9
2025-08-20,Rent,Expense,479.9
2025-06-08,Travel,Expense,479.9
2025-10-03,Shopping,Expense,479.9
2025-12-23,Shopping,Expense,479.9
2025-12-12,Travel,Expense,479.9
2025-06-05,Rent,Expense,479.9
2025-06-19,Entertainment,Expense,479.9
2025-04-30,Medical,Expense,479.9
2025-10-19,Entertainment,Expense,479.9
2025-09-18,Medical,Expense,479.9
2025-07-28,Travel,Expense,479.9
2025-03-15,Rent,Expense,479.9
2025-10-04,Food,Expense,479.9
2025-12-15,Travel,Expense,479.9
2025-10-28,Travel,Expense,479.9
2025-06-11,Entertainment,Expense,479.9
2025-01-04,Shopping,Expense,479.9
2025-11-09,Medical,Expense,479.9
2025-01-28,Entertainment,Expense,479.9
2025-12-31,Food,Expense,479.9
2025-07-03,Food,Expense,479.9
2025-10-28,Food,Expense,479.9
2025-03-03,Entertainment,Expense,479.9
2025-02-06,Shopping,Expense,479.9
2025-11-11,Rent,Expense,479.9
2025-02-02,Entertainment,Expense,479.9
2025-09-29,Entertainment,Expense,479.9
2025-07-31,Food,Expense,479.9
2025-03-24,Medical,Expense,479.9
2025-04-10,Food,Expense,479.9
2025-05-08,Medical,Expense,479.9
2025-11-04,Shopping,Expense,479.9
2025-04-02,Medical,Expense,479.9
2025-04-03,Medical,Expense,479.9
2025-01-16,Entertainment,Expense,479.9
2025-11-29,Food,Expense,479.9
2025-09-11,Shopping,Expense,479.9
2025-03-03,Shopping,Expense,479.9
2025-06-19,Medical,Expense,479.9
2025-02-15,Travel,Expense,479.9
2025-02-18,Food,Expense,479.9
2025-07-26,Entertainment,Expense,479.9
2025-10-21,Rent,Expense,479.9
2025-12-25,Shopping,Expense,479.9
2025-12-17,Medical,Expense,479.9
2025-07-18,Travel,Expense,479.9
2025-07-28,Rent,Expense,479.9
2025-07-15,Medical,Expense,479.9
2025-12-23,Entertainment,Expense,479.9
2025-08-31,Medical,Expense,479.9
2025-03-12,Medical,Expense,479.9
2025-06-25,Entertainment,Expense,479.9
2025-04-04,Rent,Expense,479.9
2025-02-19,Medical,Expense,479.9
2025-06-09,Medical,Expense,479.9
2025-07-01,Rent,Expense,479.9
2025-04-01,Entertainment,Expense,479.9
2025-12-29,Shopping,Expense,479.9
2025-08-09,Medical,Expense,479.9
2025-05-10,Entertainment,Expense,479.9
2025-09-13,Medical,Expense,479.9
2025-02-16,Medical,Expense,479.9
2025-04-05,Entertainment,Expense,479.9
2025-05-14,Entertainment,Expense,479.9
2025-07-25,Entertainment,Expense,479.9
2025-04-13,Entertainment,Expense,479.9
2025-04-27,Rent,Expense,479.9
2025-06-29,Food,Expense,479.9
2025-11-28,Medical,Expense,479.9
2025-11-21,Shopping,Expense,479.9
2025-02-11,Travel,Expense,479.9
2025-06-23,Medical,Expense,479.9
2025-08-20,Shopping,Expense,479.9
2025-02-18,Medical,Expense,479.9
2025-09-26,Rent,Expense,479.9
2025-05-12,Entertainment,Expense,479.9
2025-01-11,Medical,Expense,479.9
2025-11-07,Travel,Expense,479.9
2025-02-01,Travel,Expense,479.9
2025-10-13,Shopping,Expense,479.9
2025-01-31,Medical,Expense,479.9
2025-12-16,Food,Expense,479.9
2025-07-11,Shopping,Expense,479.9
2025-02-18,Food,Expense,479.9
2025-03-28,Medical,Expense,479.9
2025-01-01,Shopping,Expense,479.9
2025-09-28,Medical,Expense,479.9
2025-01-07,Medical,Expense,479.9
2025-01-03,Travel,Expense,479.9
2025-06-17,Travel,Expense,479.9
2025-07-16,Travel,Expense,479.9
2025-06-06,Food,Expense,479.9
2025-01-15,Travel,Expense,479.9
2025-10-18,Travel,Expense,479.9
2025-10-16,Shopping,Expense,479.9
2025-07-11,Travel,Expense,479.9
2025-02-05,Rent,Expense,479.9
2025-03-30,Rent,Expense,479.9
2025-04-07,Medical,Expense,479.9
2025-11-22,Medical,Expense,479.9
2025-11-14,Food,Expense,479.9
2025-09-13,Rent,Expense,479.9
2025-04-04,Medical,Expense,479.9
2025-10-02,Entertainment,Expense,479.9
2025-04-22,Food,Expense,479.9
2025-06-26,Medical,Expense,479.9
2025-02-19,Rent,Expense,479.9
2025-12-16,Travel,Expense,479.9
2025-03-21,Rent,Expense,479.9
2025-11-04,Entertainment,Expense,479.9
2025-07-11,Food,Expense,479.9
2025-10-21,Rent,Expense,479.9
2025-04-01,Rent,Expense,479.9
2025-08-14,Food,Expense,479.9
2025-12-28,Entertainment,Expense,479.9
2025-04-01,Rent,Expense,479.9
2025-09-17,Travel,Expense,479.9
2025-03-18,Entertainment,Expense,479.9
2025-08-16,Travel,Expense,479.9
2025-01-16,Shopping,Expense,479.9
2025-11-15,Medical,Expense,479.9
2025-01-20,Entertainment,Expense,479.9
2025-10-03,Travel,Expense,479.9
2025-03-03,Medical,Expense,479.9
2025-06-09,Medical,Expense,479.9
2025-05-30,Travel,Expense,479.9
2025-02-25,Shopping,Expense,479.9
2025-06-28,Entertainment,Expense,479.9
2025-12-16,Entertainment,Expense,479.9
2025-04-03,Medical,Expense,479.9
2025-10-30,Shopping,Expense,479.9
2025-09-23,Entertainment,Expense,479.9
2025-03-27,Travel,Expense,479.9
2025-02-21,Medical,Expense,479.9
2025-09-12,Travel,Expense,479.9
2025-04-09,Entertainment,Expense,479.9
2025-11-05,Medical,Expense,479.9
2025-03-21,Food,Expense,479.9
2025-11-10,Shopping,Expense,479.9
2025-06-22,Food,Expense,479.9
2025-08-21,Shopping,Expense,479.9
2025-12-04,Rent,Expense,479.9
2025-10-08,Entertainment,Expense,479.9
2025-07-19,Food,Expense,479.9
2025-08-18,Travel,Expense,479.9
2025-03-01,Entertainment,Expense,479.9
2025-12-09,Medical,Expense,479.9
2025-10-11,Medical,Expense,479.9
2025-02-03,Rent,Expense,479.9
2025-06-23,Shopping,Expense,479.9
2025-05-07,Food,Expense,479.9
2025-07-07,Medical,Expense,479.9
2025-03-14,Travel,Expense,479.9
2025-05-03,Rent,Expense,479.9
2025-09-09,Medical,Expense,479.9
2025-04-07,Shopping,Expense,479.9
2025-07-26,Medical,Expense,479.9
2025-01-22,Entertainment,Expense,479.9
2025-07-03,Travel,Expense,479.9
2025-01-31,Rent,Expense,479.9
2025-09-03,Entertainment,Expense,479.9
2025-12-04,Shopping,Expense,479.9
2025-12-29,Food,Expense,479.9
2025-10-30,Medical,Expense,479.9
2025-02-20,Rent,Expense,479.9
2025-09-24,Medical,Expense,479.9
2025-02-16,Rent,Expense,479.9
2025-12-06,Shopping,Expense,479.9
2025-12-02,Rent,Expense,479.9
2025-06-14,Entertainment,Expense,479.9
2025-09-27,Food,Expense,479.9
2025-10-16,Travel,Expense,479.9
2025-10-22,Food,Expense,479.9
2025-12-26,Medical,Expense,479.9
2025-09-30,Rent,Expense,479.9
2025-09-25,Rent,Expense,479.9
2025-07-21,Food,Expense,479.9
2025-10-07,Entertainment,Expense,479.9
2025-11-26,Entertainment,Expense,479.9
2025-04-13,Travel,Expense,479.9
2025-05-25,Travel,Expense,479.9
2025-06-14,Medical,Expense,479.9
2025-03-11,Shopping,Expense,479.9
2025-08-18,Medical,Expense,479.9
2025-04-12,Shopping,Expense,479.9
2025-05-30,Food,Expense,479.9
2025-11-17,Shopping,Expense,479.9
2025-08-07,Travel,Expense,479.9
2025-07-26,Shopping,Expense,479.9
2025-08-11,Rent,Expense,479.9
2025-07-13,Medical,Expense,479.9
2025-02-12,Travel,Expense,479.9
2025-09-09,Travel,Expense,479.9
2025-01-13,Medical,Expense,479.9
2025-09-09,Shopping,Expense,479.9
2025-02-23,Medical,Expense,479.9
2025-06-14,Shopping,Expense,479.9
2025-10-15,Entertainment,Expense,479.9
2025-09-05,Food,Expense,479.9
2025-11-09,Food,Expense,479.9
2025-07-19,Travel,Expense,479.9
2025-06-06,Rent,Expense,479.9
2025-09-12,Travel,Expense,479.9
2025-05-28,Food,Expense,479.9
2025-12-17,Food,Expense,479.9
2025-12-24,Entertainment,Expense,479.9
2025-01-29,Medical,Expense,479.9
2025-09-28,Rent,Expense,479.9
2025-01-22,Medical,Expense,479.9
2025-04-07,Rent,Expense,479.9
2025-02-15,Rent,Expense,479.9
2025-06-07,Food,Expense,479.9
2025-10-28,Food,Expense,479.9
2025-10-20,Food,Expense,479.9
2025-10-05,Rent,Expense,479.9
2025-03-30,Medical,Expense,479.9
2025-11-25,Travel,Expense,479.9
2025-06-10,Food,Expense,479.9
2025-01-25,Food,Expense,479.9
2025-10-01,Entertainment,Expense,479.9
2025-01-15,Travel,Expense,479.9
2025-01-25,Medical,Expense,479.9
2025-06-05,Shopping,Expense,479.9
2025-07-17,Food,Expense,479.9
2025-04-07,Food,Expense,479.9
2025-06-30,Food,Expense,479.9
2025-10-03,Rent,Expense,479.9
2025-01-27,Medical,Expense,479.9
2025-12-17,Food,Expense,479.9
2025-08-11,Medical,Expense,479.9
2025-09-18,Entertainment,Expense,479.9
2025-09-26,Shopping,Expense,479.9
