date,description,expense/income,amount
2025-07-16,Interest Received,Income,23565.0
2025-06-18,Movie Tickets,Expense,2001.0
2025-04-19,Refund,Income,70589.0
2025-01-19,Netflix Subscription,Expense,216.0
2025-03-25,Medical Store,Expense,5052.0
2025-03-20,Zomato Order,Expense,3571.0
2025-03-09,Swiggy Order,Expense,4897.0
2025-09-08,Fuel Payment,Expense,3696.0
2025-03-07,Amazon Purchase,Expense,3248.0
08-07-2025,,Expense,3159.0
2025-04-29,Monthly Salary,Income,76894.0
2025-10-06,Medical Store,Expense,1422.0
2025-09-12,Refund,Income,11575.0
2025-12-15,Movie Tickets,Expense,4599.0
2025-08-07,Amazon Purchase,Expense,3593.0
2025-01-14,Swiggy Order,Expense,4795.0
10-08-2025,Electricity Bill,Expense,3377.0
2025-10-15,Medical Store,Expense,3144.0
2025-01-27,Amazon Purchase,Expense,4278.0
2025-04-12,Bonus,Income,33011.0
2025-04-06,Swiggy Order,Expense,1169.0
2025-10-13,Amazon Purchase,Expense,4918.0
2025-10-18,Uber Ride,Expense,2781.0
2025-01-14,Refund,Income,69901.0
2025-03-10,Uber Ride,Expense,5281.0
2025-07-31,Netflix Subscription,Expense,5010.0
2025-02-09,Medical Store,Expense,5149.0
24-01-2025,Fuel Payment,Expense,1137.0
09-12-2025,Interest Received,Income,60213.0
2025-12-19,,Income,42763.0
2025-06-25,Cashback,Income,42536.0
2025-06-22,Monthly Salary,Income,44068.0
2025-03-28,Zomato Order,Expense,389.0
2025-02-10,Swiggy Order,Expense,1067.0
2025-12-22,Electricity Bill,Expense,2897.0
2025-04-23,Amazon Purchase,Expense,4791.0
2025-04-01,Swiggy Order,Expense,5563.0
20-03-2025,Medical Store,Expense,4222.0
2025-01-06,Zomato Order,Expense,1809.0
2025-09-28,Cashback,Income,57998.0
2025-08-01,Refund,Income,12796.0
30-08-2025,Movie Tickets,Expense,2027.0
2025-04-25,Interest Received,Income,23702.0
2025-12-30,Cashback,Income,60462.0
2025-11-03,Movie Tickets,Expense,1751.0
2025-06-22,Medical Store,Expense,504.0
2025-09-17,Netflix Subscription,Expense,5873.0
2025-08-20,Electricity Bill,Expense,4930.0
2025-04-14,Interest Received,Income,74699.0
2025-12-08,Electricity Bill,Expense,2298.0
2025-11-22,Refund,Income,50949.0
08-01-2025,Uber Ride,Expense,1355.0
2025-10-07,Movie Tickets,Expense,3184.0
26-09-2025,Fuel Payment,Expense,4180.0
2025-08-13,Monthly Salary,Income,47319.0
12-06-2025,Medical Store,Expense,5948.0
2025-02-14,Amazon Purchase,Expense,1755.0
2025-05-10,Cashback,Income,30164.0
2025-04-27,Zomato Order,Expense,597.0
2025-09-24,Swiggy Order,Expense,3342.0
2025-07-20,Interest Received,Income,17310.0
2025-07-16,Electricity Bill,Expense,1691.0
2025-01-29,Zomato Order,Expense,2820.0
2025-09-16,Grocery Store,Expense,5224.0
2025-01-16,Fuel Payment,Expense,4006.0
2025-07-29,Bonus,Income,77405.0
2025-09-15,Fuel Payment,Expense,1342.0
2025-11-11,Uber Ride,Expense,1157.0
2025-09-13,Netflix Subscription,Expense,3342.0
2025-08-31,Monthly Salary,Income,30240.0
2025-08-03,Freelance Payment,Income,67822.0
2025-07-29,Zomato Order,Expense,653.0
2025-01-19,Uber Ride,Expense,1063.0
2025-06-21,Zomato Order,Expense,1100.0
2025-04-19,Netflix Subscription,Expense,1056.0
04-02-2025,Bonus,Income,78113.0
2025-05-10,Refund,Income,33713.0
2025-01-23,Netflix Subscription,Expense,3111.0
2025-11-20,Cashback,Income,77405.0
2025-10-08,Swiggy Order,Expense,4947.0
2025-11-24,Grocery Store,Expense,5291.0
2025-01-20,Electricity Bill,Expense,3440.0
2025-11-02,Swiggy Order,Expense,3196.0
2025-10-21,Monthly Salary,Income,78993.0
2025-09-13,,Income,70941.0
2025-03-25,Zomato Order,Expense,363.0
18-08-2025,Interest Received,Income,70940.0
2025-02-21,Bonus,Income,50315.0
2025-04-25,Interest Received,Income,23625.0
2025-05-14,Refund,Income,76750.0
2025-03-30,Electricity Bill,Expense,3660.0
2025-06-16,Refund,Income,21575.0
2025-03-16,Cashback,Income,12016.0
2025-07-19,Swiggy Order,Expense,777.0
2025-09-06,,Income,73180.0
2025-11-19,Swiggy Order,Expense,5395.0
2025-04-08,Interest Received,Income,
2025-01-05,Bonus,Income,49106.0
2025-08-06,Zomato Order,Expense,3005.0
2025-04-13,Fuel Payment,Expense,2742.0
2025-05-09,Monthly Salary,Income,12075.0
2025-08-08,Amazon Purchase,Expense,3680.0
2025-12-10,Cashback,Income,75744.0
2025-09-25,Bonus,Income,46992.0
2025-10-24,Fuel Payment,Expense,4970.0
2025-07-14,Monthly Salary,Income,49887.0
2025-03-25,Swiggy Order,Expense,5979.0
2025-08-25,Uber Ride,Expense,3394.0
2025-03-22,Refund,Income,46724.0
2025-05-16,Refund,Income,28528.0
2025-12-10,Amazon Purchase,Expense,2699.0
2025-05-11,Uber Ride,Expense,1485.0
2025-05-07,Grocery Store,Expense,910.0
2025-07-26,,Income,77766.0
2025-08-18,Netflix Subscription,Expense,1424.0
2025-09-26,Amazon Purchase,Expense,5658.0
2025-04-13,Interest Received,Income,22421.0
2025-06-23,Refund,Income,30466.0
2025-05-19,Interest Received,Income,67992.0
2025-02-25,Monthly Salary,Income,44910.0
22-07-2025,Amazon Purchase,Expense,776.0
2025-08-26,Swiggy Order,Expense,2703.0
22-04-2025,Swiggy Order,Expense,3124.0
2025-09-02,Cashback,Income,47211.0
2025-04-05,Fuel Payment,Expense,4144.0
21-12-2025,Uber Ride,Expense,2755.0
2025-03-10,Amazon Purchase,Expense,1068.0
2025-11-10,Zomato Order,Expense,4977.0
2025-12-04,Grocery Store,Expense,2547.0
2025-07-28,Electricity Bill,Expense,504.0
2025-01-06,Freelance Payment,Income,21830.0
2025-07-21,Bonus,Income,78315.0
24-08-2025,Interest Received,Income,46163.0
2025-12-24,Amazon Purchase,Expense,5352.0
2025-01-14,Netflix Subscription,Expense,1693.0
2025-09-05,Cashback,Income,
2025-08-04,Medical Store,Expense,
2025-12-06,Swiggy Order,Expense,1436.0
2025-12-11,Swiggy Order,Expense,2199.0
2025-12-20,Cashback,Income,60740.0
2025-03-25,Bonus,Income,18895.0
2025-12-29,Cashback,Income,38712.0
2025-06-23,Uber Ride,Expense,593.0
2025-07-24,Monthly Salary,Income,12873.0
2025-10-24,,Expense,562.0
2025-02-13,Cashback,Income,76047.0
08-09-2025,Uber Ride,Expense,3269.0
2025-03-24,Refund,Income,15679.0
2025-05-12,Uber Ride,Expense,967.0
2025-12-05,Amazon Purchase,Expense,5028.0
2025-05-13,Zomato Order,Expense,3196.0
2025-06-11,Amazon Purchase,Expense,764.0
2025-05-26,Interest Received,Income,50056.0
2025-11-26,Bonus,Income,48594.0
2025-08-11,Electricity Bill,Expense,3441.0
2025-10-15,Netflix Subscription,Expense,3468.0
10-12-2025,Grocery Store,Expense,2717.0
2025-08-30,Amazon Purchase,Expense,823.0
2025-11-18,Interest Received,Income,47259.0
2025-08-22,Cashback,Income,29586.0
2025-10-28,Medical Store,Expense,1116.0
2025-03-20,Grocery Store,Expense,3255.0
2025-04-11,Interest Received,Income,44918.0
13-10-2025,Electricity Bill,Expense,5841.0
2025-08-27,Zomato Order,Expense,3262.0
2025-06-25,Medical Store,Expense,737.0
2025-03-09,Grocery Store,Expense,5468.0
2025-11-18,Bonus,Income,26399.0
2025-07-21,Interest Received,Income,21833.0
2025-08-19,Grocery Store,Expense,4933.0
2025-06-01,Netflix Subscription,Expense,3546.0
2025-07-02,Zomato Order,Expense,4151.0
2025-11-19,Monthly Salary,Income,67827.0
2025-05-25,Freelance Payment,Income,38593.0
2025-07-16,Monthly Salary,Income,23277.0
2025-09-03,Amazon Purchase,Expense,3638.0
2025-04-20,Movie Tickets,Expense,2157.0
2025-02-03,Fuel Payment,Expense,1833.0
2025-02-06,Fuel Payment,Expense,4297.0
2025-08-18,Medical Store,Expense,5239.0
2025-06-04,Amazon Purchase,Expense,5429.0
2025-04-19,Zomato Order,Expense,4648.0
2025-02-10,Electricity Bill,Expense,2597.0
22-01-2025,Medical Store,Expense,3076.0
2025-06-19,Netflix Subscription,Expense,4694.0
2025-07-24,Freelance Payment,Income,76742.0
27-01-2025,Uber Ride,Expense,1232.0
2025-08-20,Grocery Store,Expense,5497.0
2025-12-04,Refund,Income,76532.0
2025-07-13,Bonus,Income,
2025-01-15,Uber Ride,Expense,4292.0
2025-12-05,Medical Store,Expense,425.0
05-03-2025,Medical Store,Expense,1360.0
2025-12-23,Fuel Payment,Expense,3391.0
2025-12-12,Freelance Payment,Income,10296.0
2025-04-26,Freelance Payment,Income,23339.0
2025-10-06,Uber Ride,Expense,515.0
2025-12-30,,Income,12741.0
2025-09-06,Interest Received,Income,44109.0
2025-01-04,Zomato Order,Expense,3448.0
2025-01-08,Electricity Bill,Expense,2673.0
2025-06-09,Electricity Bill,Expense,2745.0
2025-02-15,Freelance Payment,Income,60529.0
2025-10-26,Fuel Payment,Expense,2131.0
2025-09-05,,Expense,5010.0
2025-06-23,Bonus,Income,61389.0
2025-07-13,,Expense,1429.0
2025-11-14,Netflix Subscription,Expense,1137.0
2025-06-24,Swiggy Order,Expense,2416.0
2025-11-04,Interest Received,Income,20807.0
27-10-2025,Monthly Salary,Income,57925.0
2025-07-21,Monthly Salary,Income,67476.0
2025-09-19,Uber Ride,Expense,1482.0
2025-06-09,,Income,77672.0
2025-03-23,Freelance Payment,Income,34479.0
2025-01-15,Electricity Bill,Expense,2359.0
2025-11-19,Zomato Order,Expense,4899.0
2025-12-25,Cashback,Income,60456.0
2025-03-28,Movie Tickets,Expense,4794.0
2025-02-08,Zomato Order,Expense,1646.0
26-06-2025,Netflix Subscription,Expense,696.0
2025-08-20,Monthly Salary,Income,24924.0
2025-09-23,Monthly Salary,Income,39354.0
2025-12-20,Electricity Bill,Expense,687.0
2025-10-25,Amazon Purchase,Expense,3264.0
2025-12-01,Uber Ride,Expense,4127.0
2025-10-22,,Income,66421.0
2025-08-13,Zomato Order,Expense,769.0
2025-02-06,Interest Received,Income,66508.0
2025-01-28,Interest Received,Income,75214.0
2025-01-09,Uber Ride,Expense,998.0
24-10-2025,Bonus,Income,
2025-02-04,Grocery Store,Expense,2290.0
2025-09-22,Zomato Order,Expense,5990.0
2025-03-15,Bonus,Income,70640.0
2025-02-07,Movie Tickets,Expense,3979.0
2025-09-17,Electricity Bill,Expense,2103.0
2025-09-05,Grocery Store,Expense,
2025-08-22,Electricity Bill,Expense,3973.0
2025-10-28,Netflix Subscription,Expense,2214.0
2025-04-26,Freelance Payment,Income,18926.0
2025-11-26,Electricity Bill,Expense,5710.0
2025-12-10,Netflix Subscription,Expense,1596.0
2025-07-05,Freelance Payment,Income,76357.0
2025-11-21,,Expense,1447.0
2025-10-02,Movie Tickets,Expense,2440.0
2025-05-28,Refund,Income,66800.0
2025-03-10,,Expense,5774.0
2025-05-01,Interest Received,Income,53331.0
2025-04-26,Medical Store,Expense,4598.0
2025-01-06,Monthly Salary,Income,24676.0
2025-09-24,Amazon Purchase,Expense,5177.0
2025-02-16,Electricity Bill,Expense,1850.0
2025-07-18,Netflix Subscription,Expense,800.0
2025-05-23,Interest Received,Income,45508.0
2025-01-13,Grocery Store,Expense,2155.0
2025-09-03,Grocery Store,Expense,
2025-03-24,Electricity Bill,Expense,2822.0
2025-02-01,Medical Store,Expense,1985.0
2025-04-12,Electricity Bill,Expense,4194.0
2025-12-01,Freelance Payment,Income,79923.0
2025-02-28,Bonus,Income,57358.0
2025-05-18,Interest Received,Income,58852.0
2025-03-05,Cashback,Income,56657.0
2025-08-31,Fuel Payment,Expense,4269.0
2025-03-03,Bonus,Income,75235.0
2025-11-16,Medical Store,Expense,3279.0
2025-03-25,Netflix Subscription,Expense,5107.0
2025-06-03,Freelance Payment,Income,62617.0
2025-07-21,Electricity Bill,Expense,
2025-09-21,Uber Ride,Expense,1523.0
16-01-2025,,Expense,4732.0
2025-04-08,Medical Store,Expense,5531.0
2025-07-01,Uber Ride,Expense,439.0
2025-08-08,Uber Ride,Expense,4598.0
2025-10-25,Movie Tickets,Expense,772.0
2025-12-20,Amazon Purchase,Expense,685.0
2025-09-20,Freelance Payment,Income,19872.0
2025-05-01,Interest Received,Income,14694.0
2025-02-02,Grocery Store,Expense,2602.0
2025-04-28,Freelance Payment,Income,39302.0
2025-04-25,Swiggy Order,Expense,1705.0
2025-12-03,Zomato Order,Expense,4900.0
21-10-2025,Movie Tickets,Expense,4579.0
21-08-2025,Monthly Salary,Income,
2025-11-17,Cashback,Income,70260.0
2025-01-19,Amazon Purchase,Expense,1977.0
2025-09-27,Medical Store,Expense,4420.0
2025-06-16,Refund,Income,45889.0
2025-04-17,Fuel Payment,Expense,4106.0
2025-07-15,Swiggy Order,Expense,1011.0
2025-07-07,Electricity Bill,Expense,1646.0
2025-09-27,Zomato Order,Expense,5388.0
2025-02-15,Swiggy Order,Expense,1089.0
2025-10-02,Refund,Income,23383.0
2025-11-30,Amazon Purchase,Expense,3621.0
2025-11-24,Freelance Payment,Income,40893.0
2025-05-01,Refund,Income,43453.0
2025-03-06,Refund,Income,31673.0
18-07-2025,Medical Store,Expense,3514.0
2025-02-16,Grocery Store,Expense,
2025-02-21,Netflix Subscription,Expense,3221.0
30-01-2025,Grocery Store,Expense,2635.0
2025-10-10,Amazon Purchase,Expense,263.0
2025-07-13,Electricity Bill,Expense,2771.0
2025-02-04,Medical Store,Expense,3709.0
2025-03-10,Monthly Salary,Income,52972.0
2025-09-05,Refund,Income,13358.0
2025-03-17,Uber Ride,Expense,
2025-05-11,Swiggy Order,Expense,2022.0
2025-12-11,Freelance Payment,Income,21092.0
2025-02-26,Movie Tickets,Expense,2565.0
2025-04-26,Bonus,Income,69894.0
2025-08-27,Refund,Income,68279.0
2025-07-06,Grocery Store,Expense,5792.0
2025-11-22,Bonus,Income,52417.0
2025-05-08,Electricity Bill,Expense,2588.0
01-05-2025,Interest Received,Income,47605.0
2025-05-15,Amazon Purchase,Expense,3691.0
2025-01-26,Uber Ride,Expense,5855.0
2025-12-25,Fuel Payment,Expense,2919.0
07-10-2025,Netflix Subscription,Expense,4535.0
27-06-2025,Movie Tickets,Expense,2424.0
2025-06-26,Refund,Income,60983.0
2025-02-01,Freelance Payment,Income,75845.0
2025-01-28,Movie Tickets,Expense,2762.0
2025-08-23,Electricity Bill,Expense,1693.0
2025-04-01,Monthly Salary,Income,46166.0
2025-10-22,,Expense,3704.0
2025-01-15,Uber Ride,Expense,1209.0
19-07-2025,Monthly Salary,Income,47711.0
2025-08-05,Grocery Store,Expense,5280.0
2025-07-12,Electricity Bill,Expense,3601.0
2025-01-21,Medical Store,Expense,4910.0
09-04-2025,Interest Received,Income,39102.0
18-12-2025,Fuel Payment,Expense,1474.0
2025-04-22,Refund,Income,15333.0
2025-01-18,Movie Tickets,Expense,
2025-02-18,Movie Tickets,Expense,4431.0
2025-08-02,Medical Store,Expense,5881.0
2025-04-11,Movie Tickets,Expense,1837.0
2025-02-03,Movie Tickets,Expense,4561.0
18-05-2025,Grocery Store,Expense,1085.0
2025-11-04,Bonus,Income,77720.0
2025-04-20,Electricity Bill,Expense,2793.0
2025-06-22,Cashback,Income,
10-01-2025,Electricity Bill,Expense,1451.0
2025-11-08,Bonus,Income,
2025-09-09,Amazon Purchase,Expense,1105.0
2025-02-18,Netflix Subscription,Expense,3031.0
2025-02-16,Interest Received,Income,59401.0
2025-09-11,Electricity Bill,Expense,3574.0
21-01-2025,Zomato Order,Expense,4306.0
2025-02-22,Amazon Purchase,Expense,5262.0
2025-10-31,Freelance Payment,Income,78953.0
2025-02-16,Uber Ride,Expense,1959.0
2025-08-15,Swiggy Order,Expense,2091.0
2025-04-12,Fuel Payment,Expense,4268.0
2025-01-13,Cashback,Income,17933.0
2025-01-12,Swiggy Order,Expense,1649.0
2025-07-19,Interest Received,Income,13680.0
2025-10-06,Grocery Store,Expense,4057.0
2025-05-27,Refund,Income,75702.0
18-03-2025,Medical Store,Expense,5371.0
2025-10-13,Electricity Bill,Expense,4073.0
12-08-2025,Fuel Payment,Expense,1106.0
2025-11-18,Grocery Store,Expense,4326.0
2025-12-20,Uber Ride,Expense,2129.0
2025-06-29,Grocery Store,Expense,2710.0
2025-04-11,,Expense,1928.0
2025-03-24,Swiggy Order,Expense,4410.0
12-09-2025,Movie Tickets,Expense,1476.0
2025-07-19,Fuel Payment,Expense,2705.0
2025-08-10,Electricity Bill,Expense,4863.0
2025-07-10,Zomato Order,Expense,
2025-10-27,Refund,Income,56021.0
2025-09-27,Fuel Payment,Expense,4794.0
2025-07-10,Bonus,Income,41086.0
2025-05-16,Refund,Income,52295.0
2025-07-25,Swiggy Order,Expense,4047.0
2025-03-23,Monthly Salary,Income,38127.0
2025-02-10,Monthly Salary,Income,48343.0
2025-12-15,Medical Store,Expense,3012.0
2025-04-29,Zomato Order,Expense,3817.0
2025-09-17,Freelance Payment,Income,44370.0
2025-08-04,Netflix Subscription,Expense,802.0
2025-02-17,Netflix Subscription,Expense,5711.0
11-08-2025,Freelance Payment,Income,38400.0
2025-03-30,Freelance Payment,Income,30990.0
2025-04-13,Refund,Income,53337.0
2025-05-29,Netflix Subscription,Expense,2510.0
2025-01-15,Freelance Payment,Income,11373.0
2025-05-20,Swiggy Order,Expense,5159.0
2025-12-21,Interest Received,Income,62150.0
2025-10-30,Grocery Store,Expense,4639.0
13-09-2025,Fuel Payment,Expense,4754.0
2025-06-20,Medical Store,Expense,826.0
2025-02-04,Refund,Income,73700.0
2025-08-09,Refund,Income,66382.0
02-04-2025,Zomato Order,Expense,4709.0
2025-07-07,Netflix Subscription,Expense,4426.0
25-12-2025,Freelance Payment,Income,47807.0
2025-10-13,,Expense,4993.0
2025-10-01,Monthly Salary,Income,74248.0
2025-12-24,Cashback,Income,25300.0
2025-02-21,Medical Store,Expense,5597.0
2025-04-13,Swiggy Order,Expense,968.0
2025-10-28,Interest Received,Income,60151.0
12-01-2025,Grocery Store,Expense,4000.0
2025-03-28,Netflix Subscription,Expense,1394.0
2025-10-02,Uber Ride,Expense,3846.0
2025-08-27,Movie Tickets,Expense,2620.0
2025-04-05,Grocery Store,Expense,5927.0
2025-12-31,Uber Ride,Expense,4851.0
2025-07-04,Swiggy Order,Expense,4703.0
2025-08-10,Uber Ride,Expense,529.0
2025-10-23,Grocery Store,Expense,3180.0
2025-05-11,Netflix Subscription,Expense,4071.0
2025-09-22,Swiggy Order,Expense,5961.0
2025-03-04,Uber Ride,Expense,4429.0
2025-03-18,Grocery Store,Expense,4198.0
2025-08-08,Monthly Salary,Income,19215.0
2025-01-19,Grocery Store,Expense,439.0
2025-10-03,Uber Ride,Expense,4547.0
2025-01-02,Interest Received,Income,73990.0
2025-12-08,Swiggy Order,Expense,2788.0
2025-01-23,Electricity Bill,Expense,914.0
2025-07-26,Bonus,Income,38154.0
2025-12-08,Swiggy Order,Expense,2990.0
2025-02-25,,Income,38212.0
07-04-2025,Movie Tickets,Expense,2481.0
2025-04-22,Movie Tickets,Expense,5460.0
2025-03-09,Electricity Bill,Expense,4700.0
2025-09-23,Grocery Store,Expense,3448.0
2025-12-15,Medical Store,Expense,4718.0
2025-03-29,Freelance Payment,Income,30479.0
2025-01-05,Electricity Bill,Expense,2941.0
2025-05-30,Refund,Income,73622.0
2025-01-28,Movie Tickets,Expense,2644.0
12-02-2025,Uber Ride,Expense,408.0
2025-12-27,Uber Ride,Expense,2415.0
2025-08-22,Monthly Salary,Income,16917.0
2025-11-09,,Expense,3475.0
2025-05-19,Uber Ride,Expense,4795.0
2025-02-04,Amazon Purchase,Expense,2755.0
2025-07-02,Electricity Bill,Expense,4993.0
2025-09-29,,Expense,3768.0
2025-03-30,Interest Received,Income,74429.0
17-04-2025,Uber Ride,Expense,5729.0
2025-06-08,Swiggy Order,Expense,589.0
01-09-2025,Freelance Payment,Income,56379.0
2025-03-17,Medical Store,Expense,5920.0
2025-08-26,Monthly Salary,Income,13242.0
2025-11-02,Amazon Purchase,Expense,2759.0
2025-10-16,Fuel Payment,Expense,2016.0
2025-06-02,Fuel Payment,Expense,1371.0
2025-06-11,Grocery Store,Expense,1247.0
2025-01-26,Amazon Purchase,Expense,2582.0
2025-05-15,Refund,Income,31369.0
2025-08-08,Refund,Income,57676.0
2025-01-22,Medical Store,Expense,4300.0
2025-09-10,Interest Received,Income,56382.0
2025-06-11,Grocery Store,Expense,4030.0
2025-07-13,Amazon Purchase,Expense,4263.0
2025-06-04,Grocery Store,Expense,2000.0
2025-04-19,Refund,Income,11585.0
2025-06-30,Amazon Purchase,Expense,2295.0
2025-03-03,Refund,Income,27459.0
2025-06-11,,Income,35119.0
2025-08-05,Cashback,Income,35152.0
2025-02-13,Swiggy Order,Expense,5656.0
2025-01-19,Bonus,Income,14347.0
2025-01-26,Electricity Bill,Expense,4647.0
2025-06-15,Freelance Payment,Income,37743.0
2025-03-06,Amazon Purchase,Expense,506.0
2025-12-07,Uber Ride,Expense,557.0
2025-03-16,Bonus,Income,23058.0
2025-10-22,Netflix Subscription,Expense,3122.0
2025-11-08,Uber Ride,Expense,774.0
2025-07-14,Freelance Payment,Income,38405.0
2025-04-15,Refund,Income,10037.0
23-07-2025,Refund,Income,36184.0
2025-08-29,Refund,Income,25875.0
2025-03-03,Netflix Subscription,Expense,4668.0
2025-10-11,Freelance Payment,Income,63532.0
2025-03-30,Interest Received,Income,11898.0
2025-07-05,Freelance Payment,Income,36752.0
2025-12-07,Medical Store,Expense,1828.0
2025-06-08,Monthly Salary,Income,34203.0
2025-02-26,Amazon Purchase,Expense,5153.0
2025-10-31,Uber Ride,Expense,2059.0
2025-05-30,,Expense,829.0
2025-11-02,Freelance Payment,Income,46074.0
01-02-2025,Bonus,Income,65792.0
2025-07-09,Bonus,Income,34753.0
2025-02-02,Amazon Purchase,Expense,2455.0
2025-07-17,Swiggy Order,Expense,3065.0
2025-09-17,Freelance Payment,Income,41294.0
2025-12-15,Amazon Purchase,Expense,1827.0
16-04-2025,Netflix Subscription,Expense,
2025-12-11,Uber Ride,Expense,5793.0
10-04-2025,Amazon Purchase,Expense,3820.0
2025-09-23,Amazon Purchase,Expense,5851.0
2025-03-02,Freelance Payment,Income,13028.0
2025-11-13,Refund,Income,35009.0
2025-09-30,Bonus,Income,29542.0
2025-01-08,Interest Received,Income,60061.0
2025-01-10,Freelance Payment,Income,70920.0
2025-11-13,Netflix Subscription,Expense,1498.0
2025-06-16,Electricity Bill,Expense,2098.0
2025-10-30,Fuel Payment,Expense,2229.0
2025-12-25,Grocery Store,Expense,3411.0
2025-11-03,Uber Ride,Expense,1098.0
2025-05-23,Refund,Income,71701.0
2025-04-09,Refund,Income,11947.0
2025-07-04,Movie Tickets,Expense,3358.0
2025-11-20,Electricity Bill,Expense,1133.0
2025-08-24,Electricity Bill,Expense,1264.0
2025-03-04,Grocery Store,Expense,5394.0
2025-12-14,Fuel Payment,Expense,2741.0
08-06-2025,Cashback,Income,47140.0
2025-10-12,Medical Store,Expense,215.0
2025-06-30,Interest Received,Income,28765.0
2025-03-29,Movie Tickets,Expense,2349.0
2025-07-04,Movie Tickets,Expense,2367.0
2025-10-17,Movie Tickets,Expense,5179.0
2025-11-23,Refund,Income,50082.0
